time,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68
1.947,178.72037,337.2035,181.91937,386.95572,190.8577,435.12314,201.93564,479.7908,219.8154,523.076,244.15561,561.9936,276.72168,595.0116,314.00888,617.7265,357.4622,621.91425,400.05597,611.8517,432.2538,582.52405,461.07837,545.7764,484.3426,504.729,500.78687,461.8863,510.17975,417.5315,514.9617,371.48895,513.19244,326.0432,197.94785,327.58975,220.09673,306.6956,253.72769,303.69626,286.02075,309.77222,320.5953,320.6059,367.90704,321.9848,399.38223,309.49445,431.7927,302.56058,465.5772,304.55417,490.18652,323.4291,344.85773,349.54068,346.23776,378.30713,347.3533,406.90417,348.2127,436.34616,313.89722,460.66226,331.17792,463.58502,349.13223,467.33292,366.4232,462.86896,383.75183,458.3113,237.74565,352.7428,255.65977,344.16898,277.7786,343.38528,299.52386,356.24777,276.95062,360.62433,254.76541,360.94135,390.58057,356.13568,409.66333,344.13895,432.8279,343.16504,452.0095,350.29465,434.36395,359.37277,411.6983,359.36145,287.36224,511.91428,309.782,506.36215,335.89423,499.03284,351.9231,502.87634,366.21048,497.73883,390.06683,503.03915,414.74402,507.1486,392.367,530.72906,370.2928,542.42834,353.28253,544.7139,336.15976,543.7769,311.25974,534.39056,298.55646,515.1098,335.6546,514.9914,352.18042,515.7739,367.40085,514.03406,403.95926,509.964,368.47324,515.10034,353.0743,517.94104,336.1939,516.8285
1.98,255.5691,71.5585,255.50824,76.88356,255.69182,82.28347,256.48398,87.55314,258.02805,92.256516,260.64987,96.683235,264.0678,100.448074,267.95444,103.51668,272.32724,104.13699,277.07703,103.218506,281.88397,100.63375,286.99118,97.675644,291.2081,93.852715,293.98193,89.00869,295.74783,83.55656,296.9266,77.89624,297.93497,72.0902,258.78912,71.05746,261.5889,68.97915,265.24213,68.41404,269.09366,69.09768,272.56366,70.9121,278.6977,70.667816,282.36304,69.03348,286.4134,68.29951,290.7068,68.43702,293.9238,70.66531,274.5827,74.69316,274.1484,78.22516,273.7575,81.6311,273.37054,85.19761,269.46436,87.568726,271.538,88.200485,273.7903,88.501175,276.23975,87.85263,278.57132,86.99812,262.5629,75.15495,264.86755,74.0824,267.5437,73.89326,269.95267,75.23324,267.43713,75.916954,264.7991,76.121155,280.93246,74.637886,283.29263,73.24277,285.93555,73.25984,288.46283,74.01924,286.0596,75.08866,283.46747,75.12701,266.73584,93.31899,269.6472,92.661026,272.37054,91.851456,274.01675,92.14738,275.70706,91.51113,278.65152,91.63051,282.0172,91.77108,278.5374,94.55303,275.7951,95.63801,273.96915,96.10361,272.23886,96.291176,269.47165,95.8188,268.06674,93.382416,272.2642,93.36429,274.00446,93.272415,275.73145,92.898506,280.63516,92.08985,275.79425,92.952194,274.05588,93.39649,272.34985,93.47601
2.013,258.24127,73.442215,258.33994,78.380066,258.7361,83.19848,259.68417,88.14141,261.17105,92.65805,263.6713,96.934525,266.66708,100.432236,269.94153,103.32196,273.87823,103.93451,278.52502,103.318634,283.6138,100.86782,288.6835,97.93705,292.97153,94.21719,295.71524,89.637825,297.53268,84.34381,298.72385,78.818344,299.7191,72.97952,259.62198,71.51748,261.87027,69.772354,264.91382,69.48825,268.29468,69.89858,271.30222,71.32829,278.63113,70.93842,282.1674,69.30432,286.30542,68.829666,290.47174,69.05264,293.96326,70.87217,274.00015,75.183464,273.57758,78.58299,273.1014,81.911674,272.6558,85.37301,269.3383,87.05584,271.25177,87.7503,273.45038,88.227646,276.0011,87.5773,278.57816,86.77365,263.0878,75.773186,265.19397,74.816376,267.62817,74.59186,270.05795,75.824455,267.61148,76.329025,265.1776,76.527794,281.38345,75.288,283.7272,74.05064,286.33212,74.03677,288.95123,74.68889,286.39044,75.57345,283.7696,75.61351,267.6999,92.699715,269.75885,91.76833,272.1806,90.97968,273.90024,91.27597,275.6143,90.73792,278.8719,91.065605,282.7731,91.63894,279.2214,94.81865,276.09085,96.19247,274.17026,96.54908,272.3612,96.52731,269.93158,95.46309,268.95096,92.76027,272.21295,92.30051,273.9719,92.29177,275.75317,91.993645,281.32486,91.90437,275.914,93.60301,274.1381,93.94376,272.35382,93.79829
2.046,258.7319,72.87845,258.75024,77.58636,259.0543,82.25319,259.7834,87.010086,260.82532,91.603615,262.78302,96.04446,265.71524,99.73584,268.9242,102.99398,273.04984,103.80677,277.93558,103.3917,283.24695,101.30758,288.62875,98.63144,293.10028,94.89905,295.91064,90.12559,297.66873,84.575935,299.04028,78.82837,300.40506,72.898186,259.61288,71.0063,261.71573,69.01928,264.808,68.552734,268.21805,69.11725,271.26483,70.82156,278.11218,70.74161,282.10922,69.116745,286.51184,68.62205,290.9582,69.16134,294.41302,71.62083,273.84268,74.899605,273.23584,78.41805,272.58908,81.85331,271.94662,85.422935,268.7654,87.127754,270.64795,87.95276,272.79715,88.51912,275.36542,87.941864,277.92444,87.24114,263.07785,75.24726,265.21613,74.18541,267.69476,74.11944,270.01013,75.50754,267.5592,76.081894,265.08218,76.19078,281.33072,75.27395,283.6419,73.94004,286.37958,73.98387,289.06665,74.813774,286.49347,75.8463,283.79453,75.84349,267.47235,93.281334,269.41656,92.33,271.575,91.608444,273.28885,91.98212,275.1435,91.45864,278.3135,91.8421,282.2155,92.61658,278.47015,95.307755,275.37048,96.45614,273.28677,96.79265,271.5413,96.749825,269.40372,95.91566,268.74115,93.350914,271.56918,93.01077,273.30478,93.11471,275.25644,92.83066,280.70056,92.806496,275.32462,93.97726,273.36667,94.25844,271.62216,94.062485
2.079,181.43736,341.78738,183.54974,389.94418,192.61723,437.8914,205.5102,483.08173,225.42146,526.1929,251.2988,564.86975,282.66312,595.9435,318.02548,617.46045,360.41107,620.9361,402.96878,611.223,436.8773,583.3496,467.12546,545.81714,489.4883,503.87708,504.78458,461.01123,513.81934,417.71606,518.53845,372.3537,514.7852,326.2852,196.8712,326.95718,218.79622,306.63403,251.31403,304.68744,282.72525,311.40167,315.37735,321.94116,367.35046,323.38492,399.28397,310.92953,431.1381,303.26978,464.16614,305.84512,488.51532,323.5584,343.10968,350.44504,344.71124,379.41748,346.09082,408.11346,347.39557,437.7311,314.71048,462.76,331.46048,465.49884,348.54233,469.11295,365.02884,464.76404,382.2621,460.6812,236.61191,353.59924,254.17131,345.0352,276.46725,344.14157,298.12375,356.96533,276.0661,361.88657,253.99527,362.40164,389.47394,356.60303,409.37625,344.49744,431.79898,343.9988,451.14764,351.158,433.18732,360.4915,411.0494,360.59122,287.24994,512.9682,311.3356,507.7894,336.7708,500.51114,351.7945,504.45718,367.03967,498.9598,391.02017,504.5919,415.01123,507.73184,393.74167,531.28076,371.6829,543.2669,353.89136,546.0739,336.88516,544.97845,312.40787,536.4259,298.335,516.21826,336.9637,516.9692,352.63596,517.5798,368.7637,515.87463,404.23053,510.57773,369.5594,515.93054,353.10333,518.85486,336.88788,517.83124
2.112,179.80856,342.38245,182.2704,391.20496,190.30592,439.1319,201.82599,483.62402,220.16492,526.56464,244.61314,564.54425,277.1042,596.0572,314.22626,618.30774,356.76657,622.4497,397.86554,613.29767,430.57996,586.62836,461.28543,551.13184,484.94897,511.10602,502.1045,468.10236,511.86563,422.79013,516.047,375.39667,513.5755,327.58392,196.15352,326.35446,218.69566,305.71283,252.0304,304.06738,284.11118,311.0704,317.39673,322.7003,367.75046,323.73727,399.44345,309.93988,432.36194,302.33023,465.8259,304.8778,490.09305,323.1887,343.45865,350.59738,345.14734,379.23068,346.575,407.6954,347.88602,437.11157,313.91223,462.06256,331.2546,464.72064,348.6968,468.26947,365.43903,463.8378,382.64478,459.18195,236.14769,353.69098,254.13145,344.778,276.76474,344.3062,298.26147,357.71255,275.53506,362.10184,253.37389,362.4134,389.3881,356.80695,408.99362,344.1154,431.5078,343.01074,451.00327,350.19687,433.3339,359.56104,410.9044,359.86798,285.95792,513.45105,310.15326,507.2755,335.233,499.69147,351.16602,503.5155,365.6207,498.0744,390.13742,503.82315,415.40283,507.84528,392.91397,531.1432,370.54764,543.1053,353.3219,545.8406,335.74023,545.29254,311.397,537.0496,298.08768,516.9725,335.37817,516.635,351.6554,516.81335,367.12265,515.27936,404.3494,510.77756,368.24356,515.7954,352.40244,518.32153,335.53708,517.85095
2.145,177.04446,337.14056,179.3082,387.22705,188.25734,436.6858,199.59007,482.68527,218.13329,526.18134,243.35448,565.17395,276.40686,596.7056,314.08823,618.4765,356.67877,622.8872,398.7395,612.218,432.47025,584.9834,463.1707,548.6107,486.38715,507.49298,502.99756,464.39206,511.92868,419.42462,516.9671,372.66196,514.5231,324.2327,194.8614,326.27917,218.08075,306.19482,251.63383,305.26993,283.62872,312.54037,316.2933,323.35233,365.8607,324.36743,397.15894,311.4894,429.8037,303.84796,464.30038,305.12445,489.5956,322.97125,342.8057,350.08417,344.60757,378.91473,346.14896,407.75275,347.75357,437.9732,312.8972,462.09512,330.20438,464.83228,347.4001,468.142,364.91248,463.9618,382.26108,459.48618,234.47757,353.60837,252.87968,345.6279,275.24338,344.6543,297.16882,357.10864,275.19885,362.20856,252.80547,362.6418,388.3058,356.162,408.08035,344.24753,430.6937,343.25558,450.51358,349.6128,432.67078,359.40027,410.08618,359.7362,284.31903,513.2018,309.8946,507.66974,335.02954,499.62994,350.34814,503.67947,365.06915,498.12256,388.55576,504.1435,414.53503,507.3459,390.92233,531.92487,369.1689,543.1776,351.60693,545.5909,334.46994,545.06866,310.24637,537.041,296.21582,516.6645,334.93243,516.41595,350.98013,517.17395,366.3785,514.9146,403.2439,510.52905,367.2183,515.62103,351.0946,519.07153,334.75482,518.2754
2.178,254.72456,75.52916,255.02144,80.81772,255.65352,85.70582,256.76083,90.81902,258.37802,95.49866,261.0356,99.849,264.218,103.22279,267.6593,106.01521,271.65903,106.47848,276.09186,105.74397,280.93063,103.19591,286.01108,100.21448,290.34073,96.278946,293.25394,91.396965,295.09006,85.56808,296.19522,79.52558,297.02924,73.33104,256.54446,73.88641,258.84363,72.03446,262.07788,71.4072,265.65564,71.64388,269.16208,72.81498,275.96124,72.19978,279.67184,70.58607,283.79254,69.90075,288.0672,69.77159,291.77878,71.482506,271.5845,76.55824,271.3209,80.07053,271.05527,83.481834,270.79834,86.984215,267.64072,89.28829,269.50534,89.91297,271.59494,90.24079,273.95374,89.565926,276.25894,88.57672,260.33984,77.60736,262.49426,76.42686,265.12512,76.07446,267.61618,77.30237,265.1802,78.03593,262.59897,78.33744,278.46823,76.32026,280.8333,74.81736,283.6741,74.70289,286.34808,75.383224,283.8062,76.5111,281.0209,76.70112,266.32812,96.410255,268.31836,95.178406,270.54187,94.20235,272.0892,94.46821,273.55756,93.75834,276.3516,93.95159,279.75873,94.49649,276.57336,97.068054,274.005,98.35333,272.42178,98.886375,270.84653,99.089645,268.59192,98.533264,267.58356,96.32242,270.60226,95.459625,272.14883,95.35891,273.67163,94.897255,278.35532,94.69035,273.83652,95.87071,272.30716,96.346924,270.76093,96.419624
2.211,177.83073,336.37027,181.0882,384.505,190.65155,431.94003,202.243,477.4472,220.20367,521.3095,244.74051,561.32526,276.35956,594.70953,313.73206,617.9799,357.13104,622.0115,399.9174,611.669,433.0906,582.93054,463.32516,545.9402,485.75455,503.8764,500.99374,459.81036,510.2355,416.0238,515.67236,369.931,514.4525,322.3805,195.22421,328.6991,217.2478,306.9601,250.7045,303.4581,283.48044,310.90646,317.5725,321.58463,366.63455,323.2374,397.74002,309.37643,431.26093,301.5738,465.57822,303.8581,490.56833,321.6807,342.9936,349.3226,344.52628,378.70923,345.93317,407.9104,347.0767,437.88922,313.10587,461.6386,330.27087,464.35382,347.77444,468.34958,365.1991,463.02567,382.44034,458.48334,235.85435,353.88388,253.08318,345.25217,275.7614,344.78293,298.1096,357.9187,274.94495,362.47293,252.4356,362.6484,387.9485,356.88806,407.4347,344.14377,430.58228,343.11685,450.71674,350.23032,432.633,359.90005,409.70752,360.24722,284.64478,512.0838,308.19003,505.38858,334.2734,498.57233,350.14658,502.00153,365.3561,497.24896,390.79898,501.7649,416.24878,505.6313,393.48166,533.72424,369.76593,546.28436,352.29114,548.8424,334.76724,547.90436,309.88083,538.2538,296.27512,515.1515,334.5262,511.48422,350.70258,511.7408,366.63174,510.0993,405.59607,508.75522,367.6418,520.73083,351.38022,523.55237,334.73557,522.46704
2.244,178.9551,338.66867,181.65744,388.45105,191.4962,436.16226,202.38077,481.2196,219.49556,524.37354,242.88857,562.9353,275.1879,594.5031,311.72263,615.94244,353.8032,620.0489,395.7264,610.67615,429.2882,584.3262,460.189,549.37103,483.03876,510.2243,499.29245,468.34518,508.0509,424.77054,513.5712,379.17172,513.026,332.65405,194.06235,330.59772,214.72267,307.72815,248.48285,304.9043,280.91882,312.3876,314.4849,324.40613,366.48486,326.29437,397.05637,312.4529,430.05276,304.0261,464.59805,305.51324,489.02878,325.21716,341.43408,351.78174,342.7982,380.31696,343.8826,408.9332,344.81824,439.0648,311.00354,462.6753,328.24738,465.5079,345.81354,469.0381,363.3096,464.50375,380.8212,459.7762,233.61394,355.93716,251.79176,346.7884,274.58493,345.86334,296.55402,359.2286,273.9064,363.8532,250.90517,364.11874,388.25104,358.5818,407.96194,345.57538,431.37378,344.6768,450.33932,352.4321,432.9797,361.7626,409.8913,361.95056,282.28513,512.4089,306.89743,507.31223,332.53076,499.66116,348.5931,503.38834,363.00873,498.26746,387.84106,503.4916,413.65,507.38547,390.98547,533.05316,368.06238,545.1036,350.69818,547.7549,332.9259,546.79816,308.1661,537.58997,294.77972,516.5102,332.376,515.40735,349.15472,516.1055,364.57043,514.29486,402.54947,510.5253,366.24533,517.6161,350.2849,520.9238,333.04807,520.13544
2.277,252.6367,75.543175,252.57587,80.65451,252.98666,85.89095,253.99379,91.0434,255.57985,95.80952,258.0931,100.28946,261.46213,103.84507,265.1435,106.730644,269.63037,107.31585,274.44098,106.51096,279.28397,103.95034,284.18268,100.79218,288.0612,96.682335,290.57767,91.88673,292.30817,86.44988,293.5025,80.82739,294.44855,75.09879,255.98041,73.525024,258.34106,71.66763,261.55582,71.07629,265.15186,71.49885,268.3311,73.177925,274.63885,73.173035,278.13818,71.44753,282.12744,70.87178,286.1988,70.99335,289.46222,72.93893,270.61353,76.74169,270.31595,80.34383,269.9928,83.88806,269.687,87.613304,266.20654,89.52929,268.01807,90.36961,270.03287,90.82755,272.46432,90.14748,274.7594,89.11676,259.3708,77.51592,261.5106,76.45549,264.08185,76.25,266.4876,77.34539,264.05228,78.19709,261.48618,78.40804,276.8424,76.88671,279.33673,75.63893,282.0063,75.721825,284.39978,76.475624,282.0104,77.59842,279.3774,77.5273,264.40585,96.127525,266.75247,95.22955,268.96036,94.3199,270.42288,94.71985,272.01105,94.09565,274.56357,94.46009,277.82452,94.9812,274.54385,97.243225,272.00522,98.00582,270.33923,98.34713,268.82574,98.49735,266.67416,98.11299,265.72458,96.126976,268.9175,95.643776,270.43515,95.65695,272.05417,95.27419,276.4868,95.14535,271.99496,95.59211,270.39374,95.944626,268.8958,95.93419
2.31,178.42296,340.03842,181.73882,388.7554,191.09775,436.41162,202.91678,481.0698,220.2435,523.9851,244.5878,562.1585,276.47705,594.9234,312.4758,617.18854,355.16565,621.5195,396.80212,611.90393,429.19797,584.48956,459.66614,547.5386,482.44293,506.215,498.0293,462.7659,507.02362,417.69305,510.99088,370.49155,508.7599,323.52084,194.53325,329.9719,215.73018,308.06525,249.05434,304.59402,282.06894,311.63416,316.41965,321.98648,365.60822,324.67197,396.37433,311.31778,428.66125,302.99384,462.00604,304.8024,487.10898,321.30682,341.37592,350.32355,343.01672,379.04684,344.4577,407.60352,345.8718,436.9242,313.179,462.89224,330.16306,465.11838,346.74768,468.13882,363.52615,463.7013,380.59427,459.6503,233.98326,355.424,251.98819,346.9063,274.41266,345.985,296.65506,358.90103,273.6962,363.34525,251.33127,363.8419,387.3388,358.3725,406.42474,346.42395,429.03827,345.078,448.4114,351.98352,430.8846,361.2974,408.7021,361.6786,285.55203,512.9151,309.83884,508.74033,335.1945,501.6058,350.16833,505.8614,363.97067,500.3492,388.2251,505.4708,413.63904,507.98007,390.97116,532.4458,368.73962,543.8681,352.17966,546.5932,335.58652,545.8444,311.19843,537.7942,297.0046,516.9452,334.98676,517.89716,350.48297,518.258,365.18405,516.73206,402.74823,511.6255,366.56418,517.0145,351.36185,519.8513,335.45953,519.08246
2.343,175.90562,341.8161,178.42102,389.668,187.60863,438.0431,199.40715,482.5439,217.70486,526.01056,243.17546,563.94116,276.60638,596.8978,314.4342,620.4615,357.32028,623.90045,398.7672,613.4651,432.42343,584.9541,464.171,549.0707,487.33487,508.08386,502.61917,464.2348,510.88474,419.38446,515.52545,373.0286,513.6465,324.87488,192.88641,330.29327,215.45404,308.612,249.0661,305.75308,282.02023,312.3634,315.76767,323.51532,365.00336,324.7844,396.27982,311.06195,428.67026,303.31866,461.40466,304.42352,486.52805,321.3151,341.01947,350.5028,343.38538,379.3229,345.5636,407.75296,347.8219,437.20776,313.83752,461.9381,330.80118,464.55414,347.709,467.39334,364.66058,463.20602,381.85437,458.5349,234.25192,354.14984,252.41403,345.29504,274.983,345.11136,296.52945,358.56824,274.386,363.11984,251.94565,363.36908,387.1001,356.8023,407.11426,344.10086,428.97284,343.1906,448.1063,349.72653,430.78973,359.6611,409.2453,360.44775,285.47385,512.86975,311.82907,508.696,337.15317,502.14432,351.8347,505.924,366.42014,500.4864,390.03802,504.55716,414.40784,506.03754,391.7882,530.4097,369.90048,542.8827,353.19373,546.01086,336.72925,545.0696,312.5738,536.4208,296.89474,516.4439,337.17734,517.59406,352.2542,518.38446,367.5248,516.0412,404.43216,509.01715,367.81802,516.796,352.36444,520.43066,336.7998,519.3176
2.376,177.32475,342.41678,182.0257,390.9108,192.54211,440.00793,204.4841,484.6192,222.95236,528.7833,247.7201,567.061,279.44443,598.9742,315.94006,620.9825,357.87476,624.2891,399.24945,613.08704,432.00952,584.2831,462.4361,547.1651,484.1415,505.0268,497.5167,461.27936,505.7229,417.2373,511.28607,370.25128,509.55734,322.15897,192.71182,331.55243,214.15672,309.40442,248.18161,306.05563,281.5605,312.28723,314.78632,324.36533,363.05478,325.46985,394.8814,312.3229,427.65118,304.13,461.90207,304.82297,485.94528,322.76178,341.31885,349.4415,343.16748,378.15445,345.14615,406.7452,347.21228,436.31067,313.50488,461.85165,330.1637,464.60233,346.80756,467.50885,363.57178,463.12808,380.96558,458.92346,234.01543,355.43427,251.71991,346.3419,273.94345,345.64105,296.14307,358.1897,274.00555,363.37378,251.93112,364.19467,387.16837,357.11942,407.32883,344.88504,429.4592,344.0001,447.92487,351.0939,431.19147,360.33017,409.07712,360.7538,284.75708,513.439,311.03748,509.24445,337.26953,502.3783,351.1224,506.14078,365.21622,501.1371,389.63928,504.96378,415.31903,505.77878,391.46683,531.2002,368.76767,542.2757,351.88855,545.22864,336.4749,544.8404,311.69485,537.4147,296.7947,517.389,337.06287,517.95764,351.28986,518.72504,366.31046,516.8312,404.76007,509.13898,366.8693,515.6427,351.35126,518.95215,336.5484,518.1551
2.409,175.00594,339.2332,178.82262,388.7816,189.01707,436.88553,201.94322,481.3093,220.51816,524.2395,244.77872,562.8532,277.54852,595.09845,314.64743,617.65765,357.00253,621.6411,398.50916,609.9514,431.49594,581.40765,461.67868,546.30035,484.4947,505.91342,499.6767,462.79266,507.32047,419.00156,512.2283,372.60672,509.66458,325.7032,192.83704,330.2915,213.819,308.25,246.73647,305.42038,279.51358,311.98123,312.64987,323.36044,364.68555,324.21494,395.4417,311.43115,427.34225,303.78778,460.32843,305.3716,484.96634,322.3269,340.67514,351.30295,342.31894,380.4343,343.88806,409.30902,345.47366,439.29666,311.66965,462.48605,328.95187,465.45438,346.68958,468.6079,364.12595,464.0457,381.1496,459.23267,233.2369,354.80667,251.91449,346.21503,274.4307,345.30884,296.679,358.13156,273.86453,363.19803,251.4295,363.82318,386.32108,357.5126,406.50403,345.01776,428.73248,343.9889,448.44266,350.9149,430.3125,360.603,408.1645,361.05853,285.0416,512.95,310.2188,509.00073,335.13013,502.86444,350.76364,506.78378,364.703,501.075,389.3082,504.3296,413.75958,505.46945,392.40195,531.3614,369.9014,542.7713,353.1518,545.55334,335.99106,544.8855,311.40714,537.0886,296.2099,516.7027,334.99506,518.3703,351.14682,519.1993,366.226,516.56464,403.9912,508.99234,367.6536,515.66583,352.1971,519.1648,335.71057,517.586
